growth	tăng trưởng  |  🇺🇸 /ɡɹoʊθ/  🇬🇧 /ɡɹəʊθ/	Business	B1
harm	gây hại, tổn hại  |  🇺🇸 /hɑɹm/  🇬🇧 /hɑːm/	Vocabulary	B1
idea	ý tưởng  |  🇺🇸 /aɪˈdi.ə/  🇬🇧 /ɑeˈdiə̯/	Vocabulary	B1
importance	tầm quan trọng  |  🇺🇸 /ɪmˈpɔɹtəns/  🇬🇧 /ɪmˈpɔːtəns/	Vocabulary	B1
improvement	sự cải tiến  |  🇺🇸 🇬🇧 /ɪmˈpɹuːvmənt/	Vocabulary	B1
information	thông tin  |  🇺🇸 /ˌɪnfəɹˈmeɪʃən/  🇬🇧 /ˌɪnfəˈmeɪʃən/	Vocabulary	B1
intention	ý định, mục đích  |  🇺🇸 🇬🇧 /ɪnˈtɛnʃən/	Vocabulary	B1
interest	mối quan tâm, lãi  |  🇺🇸 /ˈɪntəɹst/  🇬🇧 /ˈɪntəɹɪst/	Vocabulary	B1
job	việc làm, công việc  |  🇺🇸 /d͡ʒɑb/  🇬🇧 /d͡ʒɒb/	Vocabulary	B1
knowledge  (Domain knowledge is key here.)	kiến thức  |  🇺🇸 /ˈnɑlɪdʒ/  🇬🇧 /ˈnɒlɪdʒ/	Vocabulary	B1
language	ngôn ngữ  |  🇺🇸 🇬🇧 [ˈleɪŋɡwɪd͡ʒ]	Vocabulary	B1
leader	người lãnh đạo  |  🇺🇸 🇬🇧 /ˈlidɚ/	Vocabulary	B1
leadership	năng lực lãnh đạo  |  🇺🇸 🇬🇧 /ˈliːdəʃɪp/	Business	B1
level  (The abstraction level is too high.)	mức độ, tầng  |  🇺🇸 🇬🇧 /ˈlɛv.əl/	Vocabulary	B1
limit  (Set a limit on concurrent connections.)	giới hạn  |  🇺🇸 /ˈlɪmɪt/  🇬🇧 /ˈlɪmt/	Tech	B1
loss	sự mất mát, tổn thất  |  🇺🇸 /lɔs/  🇬🇧 /lɑs/	Vocabulary	B1
manner	cách thức, thái độ  |  🇺🇸 /ˈmænɚ/  🇬🇧 /ˈmænə/	Vocabulary	B1
meaning	ý nghĩa  |  🇺🇸 🇬🇧 /ˈmiːnɪŋ/	Vocabulary	B1
mind	tư duy, trí tuệ  |  🇺🇸 🇬🇧 /maɪnd/	Vocabulary	B1
model  (Train a model on the dataset.)	mô hình  |  🇺🇸 /ˈmɑdl̩/  🇬🇧 /ˈmɒdl̩/	Tech	B1
nature	bản chất, tự nhiên  |  🇺🇸 /ˈneɪtʃɚ/  🇬🇧 /ˈneɪtʃə/	Vocabulary	B1
network	mạng lưới  |  🇺🇸 /nɛtwɝk/  🇬🇧 /nɛtwɜːk/	Tech	B1
note  (Note that this is a breaking change.)	ghi chú, lưu ý  |  🇺🇸 /noʊt/  🇬🇧 /nəʊt/	Vocabulary	B1
number	số, con số  |  🇺🇸 🇬🇧 /ˈnʌmbə/	Vocabulary	B1
object  (Every object must implement the interface.)	đối tượng  |  🇺🇸 /ˈɑb.d͡ʒɛkt/  🇬🇧 /ˈɒb.d͡ʒɛkt/	Tech	B1
opportunity	cơ hội  |  🇺🇸 /ˌɑpɚˈtunəti/  🇬🇧 /ˌɒp.əˈtjuː.nɪ.tɪ/	Vocabulary	B1
option	tùy chọn, phương án  |  🇺🇸 /ˈɑpʃən/  🇬🇧 /ˈɒpʃən/	Vocabulary	B1
order	thứ tự, lệnh  |  🇺🇸 /ˈɔɹdɚ/  🇬🇧 /ˈɔːdə/	Vocabulary	B1
outcome	kết quả, đầu ra  |  🇺🇸 🇬🇧 /ˈaʊtkʌm/	Business	B1
output  (Log the output of each step.)	đầu ra, kết quả xuất  |  🇺🇸 🇬🇧 /ˈaʊtpʊt/	Tech	B1
overview	tổng quan  |  🇺🇸 🇬🇧 /ˈəʊvə(ɹ)ˌvjuː/	Vocabulary	B1
part	phần, bộ phận  |  🇺🇸 /pɑɹt/  🇬🇧 /pɐːt/	Vocabulary	B1
phase  (We are in the testing phase.)	giai đoạn	Meetings	B1
point	điểm, vấn đề  |  🇺🇸 🇬🇧 /pɔɪnt/	Vocabulary	B1
position	vị trí  |  🇺🇸 🇬🇧 /pəˈzɪʃ(ə)n/	Vocabulary	B1
possibility	khả năng, khả năng xảy ra  |  🇺🇸 /ˌpɑsɪˈbɪliti/  🇬🇧 /ˌpɒsɪˈbɪliti/	Vocabulary	B1
potential	tiềm năng  |  🇺🇸 /po(ʊ)ˈtɛnʃəl/  🇬🇧 /pəˈtɛnʃəl/	Vocabulary	B1
power	quyền lực, công suất  |  🇺🇸 /ˈpaʊ.ɚ/  🇬🇧 /ˈpaʊ.ə(ɹ)/	Vocabulary	B1
practice  (Follow best practices for security.)	thực hành, quy tắc  |  🇺🇸 🇬🇧 /ˈpɹæktɪs/	Tech	B1
presence	sự hiện diện  |  🇺🇸 🇬🇧 /ˈpɹɛzəns/	Vocabulary	B1
problem	vấn đề, bài toán  |  🇺🇸 /ˈpɹɑbləm/  🇬🇧 /ˈpɹɒbləm/	Vocabulary	B1
progress	tiến độ, tiến triển  |  🇺🇸 /ˈpɹoʊɡɹɛs/  🇬🇧 /ˈpɹɒɡɹɛs/	Vocabulary	B1
project	dự án	Business	B1
purpose	mục đích  |  🇺🇸 /ˈpɝpəs/  🇬🇧 /ˈpɜːpəs/	Vocabulary	B1
quality	chất lượng  |  🇺🇸 /ˈkwɑləti/  🇬🇧 /ˈkwɒlɪti/	Tech	B1
question	câu hỏi, đặt vấn đề  |  🇺🇸 🇬🇧 /ˈkwɛstjən/	Vocabulary	B1
range	phạm vi, dải giá trị  |  🇺🇸 🇬🇧 /ɹeɪndʒ/	Vocabulary	B1
rate	tỷ lệ, tốc độ  |  🇺🇸 🇬🇧 /ɹeɪt/	Tech	B1
ratio	tỷ lệ, tỷ số  |  🇺🇸 /ˈɹeɪ.ʃiˌoʊ/  🇬🇧 /ˈɹeɪ.ʃi.əʊ/	Vocabulary	B1
reason	lý do  |  🇺🇸 🇬🇧 /ˈɹiːzən/	Vocabulary	B1
record  (Log a record for each transaction.)	bản ghi, ghi lại  |  🇺🇸 /ˈɹɛkɚd/  🇬🇧 /ˈɹɛkɔːd/	Tech	B1
reference  (See the reference docs for details.)	tài liệu tham khảo, tham chiếu  |  🇺🇸 🇬🇧 /ˈɹɛf.(ə)ɹəns/	Tech	B1
region	vùng, khu vực  |  🇺🇸 🇬🇧 /ˈɹiːd͡ʒn̩/	Tech	B1
relationship	mối quan hệ  |  🇺🇸 /ɹɪˈleɪʃənˌʃɪp/  🇬🇧 /ɹɪˈleɪʃ(ə)nʃɪp/	Vocabulary	B1
report	báo cáo  |  🇺🇸 /ɹɪˈpɔɹt/  🇬🇧 /ɹəˈpoːt/	Business	B1
research	nghiên cứu  |  🇺🇸 /ɹiˈsɝtʃ/  🇬🇧 /ɹɪˈsɜːtʃ/	Vocabulary	B1
resource	tài nguyên  |  🇺🇸 /ɹɪˈsɔɹs/  🇬🇧 /ɹɪˈsɔːs/	Tech	B1
response  (The API response was 200 OK.)	phản hồi  |  🇺🇸 🇬🇧 /ɹɪˈspɒns/	Tech	B1
risk	rủi ro  |  🇺🇸 🇬🇧 /ɹɪsk/	Business	B1
role	vai trò  |  🇺🇸 🇬🇧 /ɹəʊl/	Vocabulary	B1
rule	quy tắc  |  🇺🇸 🇬🇧 /ɹuːl/	Vocabulary	B1
section	phần, đoạn  |  🇺🇸 🇬🇧 /ˈsɛkʃən/	Vocabulary	B1
sign	dấu hiệu, ký tên  |  🇺🇸 🇬🇧 /saɪn/	Vocabulary	B1
situation	tình huống  |  🇺🇸 🇬🇧 /sɪtjuːˈeɪʃən/	Vocabulary	B1
size	kích thước  |  🇺🇸 🇬🇧 /saɪz/	Tech	B1
skill	kỹ năng  |  🇺🇸 🇬🇧 /skɪl/	Vocabulary	B1
source  (Always cite the source of the data.)	nguồn  |  🇺🇸 /sɔɹs/  🇬🇧 /sɔːs/	Vocabulary	B1
space	không gian, dung lượng  |  🇺🇸 🇬🇧 /speɪs/	Tech	B1
stage  (Deploy to stage before production.)	giai đoạn, môi trường stage  |  🇺🇸 🇬🇧 /steɪd͡ʒ/	Tech	B1
standard	tiêu chuẩn  |  🇺🇸 /ˈstændəɹd/  🇬🇧 /ˈstændəd/	Tech	B1
statement	câu lệnh, tuyên bố  |  🇺🇸 /ˈsteɪtmənt/  🇬🇧 /ˈsteɪtm(ə)nt/	Tech	B1
status	trạng thái  |  🇺🇸 /ˈstæt.əs/  🇬🇧 /ˈsteɪt.əs/	Tech	B1
step	bước, giai đoạn  |  🇺🇸 🇬🇧 /stɛp/	Vocabulary	B1
success	thành công  |  🇺🇸 🇬🇧 /səkˈsɛs/	Vocabulary	B1
task  (Assign the task to the right person.)	nhiệm vụ, công việc  |  🇺🇸 /tæsk/  🇬🇧 /tɑːsk/	Meetings	B1
term	thuật ngữ, điều khoản  |  🇺🇸 /tɝm/  🇬🇧 /tɜːm/	Vocabulary	B1
text	văn bản, nội dung  |  🇺🇸 🇬🇧 /tɛkst/	Vocabulary	B1
theory	lý thuyết  |  🇺🇸 🇬🇧 /ˈθiːəɹi/	Vocabulary	B1
type  (What type of error is this?)	loại, kiểu  |  🇺🇸 🇬🇧 /taɪp/	Tech	B1
understanding	sự hiểu biết  |  🇺🇸 /ˌʌndəɹˈstændɪŋ/  🇬🇧 /ʌndəˈstandɪŋ/	Vocabulary	B1
usage  (Memory usage is too high.)	cách sử dụng, mức sử dụng  |  🇺🇸 🇬🇧 /ˈjuːsɪd͡ʒ/	Tech	B1
variety	sự đa dạng  |  🇺🇸 🇬🇧 /vəˈɹaɪ.ɪ.ti/	Vocabulary	B1
view  (The view layer renders the HTML.)	quan điểm, lớp hiển thị  |  🇺🇸 🇬🇧 /vjuː/	Tech	B1
weight	trọng số, trọng lượng  |  🇺🇸 🇬🇧 /weɪt/	Tech	B1
word	từ, từ ngữ  |  🇺🇸 /wɝd/  🇬🇧 /wɜːd/	Vocabulary	B1
actual	thực tế, thực sự  |  🇺🇸 /ˈæk(t)ʃ(əw)əl/  🇬🇧 /ˈak(t)ʃj(ʊ)əl/	Vocabulary	B1
additional	bổ sung, thêm  |  🇺🇸 🇬🇧 /əˈdɪʃənəl/	Vocabulary	B1
average	trung bình  |  🇺🇸 🇬🇧 /ˈævəɹɪd͡ʒ/	Vocabulary	B1
broad	rộng, bao quát  |  🇺🇸 /bɹɔd/  🇬🇧 /bɹɑd/	Vocabulary	B1
capable	có khả năng  |  🇺🇸 🇬🇧 /ˈkeɪpəbl̩/	Vocabulary	B1
certain	chắc chắn, nhất định  |  🇺🇸 🇬🇧 /ˈsɝtn̩/	Vocabulary	B1
common	phổ biến, thường gặp  |  🇺🇸 /ˈkɑmən/  🇬🇧 /ˈkɒmən/	Vocabulary	B1
comprehensive	toàn diện  |  🇺🇸 /ˌkɑːm.pɹəˈhɛn.sɪv/  🇬🇧 /ˌkɒm.pɹɪˈhɛn.sɪv/	Vocabulary	B1
concerned	lo lắng, quan tâm  |  🇺🇸 /kənˈsɝnd/  🇬🇧 /kənˈsɜːnd/	Vocabulary	B1
correct	đúng, chính xác  |  🇺🇸 🇬🇧 /kəˈɹɛkt/	Vocabulary	B1
current	hiện tại, hiện hành  |  🇺🇸 /ˈkɝɹənt/  🇬🇧 /ˈkʌɹənt/	Vocabulary	B1
direct	trực tiếp  |  🇺🇸 🇬🇧 /d(a)ɪˈɹɛkt/	Vocabulary	B1
equal	bằng nhau, bình đẳng  |  🇺🇸 🇬🇧 /ˈiːkwəl/	Vocabulary	B1
essential	thiết yếu, cơ bản  |  🇺🇸 🇬🇧 /ɪˈsɛn.ʃəl/	Vocabulary	B1
evident	rõ ràng, hiển nhiên  |  🇺🇸 🇬🇧 /ˈɛ.vɪ.dənt/	Vocabulary	B1
exact  (Give me the exact error message.)	chính xác, đúng  |  🇺🇸 🇬🇧 /ɪɡˈzækt/	Tech	B1
expected  (The expected output is an empty array.)	được mong đợi, dự kiến  |  🇺🇸 🇬🇧 /ɪksˈpɛktɪd/	Tech	B1
experienced	có kinh nghiệm  |  🇺🇸 /ɪkˈspɪɹ.i.ənst/  🇬🇧 /ɪkˈspɪə.ɹɪənst/	Vocabulary	B1
extensive	rộng rãi, toàn diện  |  🇺🇸 🇬🇧 /ɛksˈtɛn.sɪv/	Vocabulary	B1
formal	trang trọng, chính thức  |  🇺🇸 /ˈfɔɹməl/  🇬🇧 /ˈfɔːməl/	Vocabulary	B1
frequent	thường xuyên  |  🇺🇸 🇬🇧 /ˈfɹiː.kwənt/	Vocabulary	B1
general	chung, tổng quát  |  🇺🇸 /ˈd͡ʒɛnəɹəl/  🇬🇧 /ˈd͡ʒɛnɹəl/	Vocabulary	B1
given	cho trước, đã biết  |  🇺🇸 🇬🇧 /ˈɡɪ.vən/	Vocabulary	B1
ideal	lý tưởng  |  🇺🇸 🇬🇧 /aɪˈdiː.əl/	Vocabulary	B1
independent	độc lập  |  🇺🇸 🇬🇧 /ɪndɪˈpɛndənt/	Vocabulary	B1
indirect	gián tiếp  |  🇺🇸 🇬🇧 /ˌɪndaɪˈɹɛkt/	Vocabulary	B1
individual	cá nhân, riêng lẻ  |  🇺🇸 /ˌɪndəˈ-/  🇬🇧 /ˌɘndɘˈvɘd͡ʒɘl/	Vocabulary	B1
initial  (Set the initial state to empty.)	ban đầu, khởi tạo  |  🇺🇸 🇬🇧 /ɪˈnɪʃəl/	Tech	B1
key	chính, quan trọng  |  🇺🇸 /ki/  🇬🇧 /kiː/	Vocabulary	B1
limited  (The free plan has limited API calls.)	hạn chế  |  🇺🇸 🇬🇧 /ˈlɪmɪtɪd/	Tech	B1
local	cục bộ, địa phương  |  🇺🇸 /ˈloʊkl̩/  🇬🇧 /ˈləʊkl̩/	Tech	B1
major	lớn, quan trọng  |  🇺🇸 /ˈmeɪ.dʒɚ/  🇬🇧 /ˈmeɪ.dʒə(ɹ)/	Vocabulary	B1
modern	hiện đại  |  🇺🇸 /ˈmɑdɚn/  🇬🇧 /ˈmɒd(ə)n/	Vocabulary	B1
multiple	nhiều, đa  |  🇺🇸 🇬🇧 /ˈmʌltɪpl̩/	Vocabulary	B1
normal	bình thường  |  🇺🇸 /ˈnɔɹməl/  🇬🇧 /ˈnɔːməl/	Vocabulary	B1
numerous	nhiều, vô số  |  🇺🇸 /ˈnuməɹəs/  🇬🇧 /ˈnjuːməɹəs/	Vocabulary	B1
obvious	rõ ràng, hiển nhiên  |  🇺🇸 /ˈɑ.vi.əs/  🇬🇧 /ˈɒ.vɪəs/	Vocabulary	B1
overall	tổng thể, chung	Vocabulary	B1
particular	đặc biệt, cụ thể  |  🇺🇸 /pəˈtɪkjələ/  🇬🇧 /pəˈtɪkjəlɚ/	Vocabulary	B1
positive	tích cực  |  🇺🇸 /ˈpɑzɪ̈tɪv/  🇬🇧 /ˈpɒzɪ̈tɪv/	Vocabulary	B1
primary	chính, cơ bản  |  🇺🇸 /ˈpɹaɪməɹi/  🇬🇧 /ˈpɹɒeməɹi/	Vocabulary	B1
professional	chuyên nghiệp  |  🇺🇸 🇬🇧 /pɹəˈfɛʃənəl/	Vocabulary	B1
proper	đúng đắn, phù hợp  |  🇺🇸 /ˈpɹɑ.pɚ/  🇬🇧 /ˈpɹɔp.ə/	Vocabulary	B1
recent	gần đây, mới nhất  |  🇺🇸 🇬🇧 /ˈɹiːsənt/	Vocabulary	B1
regular	thường xuyên, đều đặn  |  🇺🇸 /ˈɹɛɡjəlɚ/  🇬🇧 /ˈɹɛɡjʊlə/	Vocabulary	B1
similar  (Use a similar pattern for all handlers.)	tương tự  |  🇺🇸 /ˈsɪməlɚ/  🇬🇧 /ˈsɪmələ/	Tech	B1
slow  (The query is too slow.)	chậm  |  🇺🇸 /sloʊ/  🇬🇧 /sləʊ/	Tech	B1
strong	mạnh, vững chắc  |  🇺🇸 /stɹɔŋ/  🇬🇧 /stɹɒŋ/	Vocabulary	B1
traditional	truyền thống  |  🇺🇸 🇬🇧 /tɹəˈdɪʃnəl/	Vocabulary	B1
typical  (A typical sprint is two weeks.)	điển hình, thông thường  |  🇺🇸 🇬🇧 /ˈtɪpɪkl̩/	Meetings	B1
various	nhiều loại, đa dạng  |  🇺🇸 /ˈvæɹ.i.əs/  🇬🇧 /ˈvɛə.ɹi.əs/	Vocabulary	B1
wide	rộng, nhiều  |  🇺🇸 🇬🇧 /waɪd/	Vocabulary	B1
willing  (I'm willing to take on this task.)	sẵn lòng, sẵn sàng  |  🇺🇸 🇬🇧 /ˈwɪlɪŋ/	Vocabulary	B1
set up	thiết lập, cài đặt	Phrases	B1
look into	tìm hiểu, xem xét	Phrases	B1
come up with	nghĩ ra, đề xuất	Phrases	B1
go through	xem xét kỹ, trải qua	Phrases	B1
break down  (Break down the task into subtasks.)	phân tích chi tiết, chia nhỏ	Phrases	B1
figure out	giải quyết, hiểu ra	Phrases	B1
point out	chỉ ra, nhấn mạnh	Phrases	B1
run into	gặp phải, va phải	Phrases	B1
work out	giải quyết, tính toán  |  🇺🇸 🇬🇧 /ˌwəːk ˈaʊt/	Phrases	B1
carry out	thực hiện, triển khai	Phrases	B1
deal with	xử lý, giải quyết	Phrases	B1
bring up  (I'll bring up the issue in the standup.)	đề cập, nêu ra	Phrases	B1
take on	nhận, đảm nhận	Phrases	B1
put off	trì hoãn, hoãn lại	Phrases	B1
give up	bỏ cuộc, từ bỏ	Phrases	B1
take over	tiếp quản, tiếp nhận	Phrases	B1
hand over	bàn giao, chuyển giao	Phrases	B1
narrow down	thu hẹp, loại bớt	Phrases	B1
scale up	mở rộng quy mô	Tech	B1
scale down	thu nhỏ quy mô	Tech	B1
spin off	tách ra, khởi tạo nhánh riêng	Tech	B1
kick off  (We'll kick off the project Monday.)	khởi động, bắt đầu	Meetings	B1
check in	báo cáo nhanh, check-in	Meetings	B1
sign off  (The PM signed off on the design.)	phê duyệt, hoàn tất	Meetings	B1
hand off	bàn giao công việc cho người khác	Meetings	B1
roll out	triển khai (tính năng mới)	Tech	B1
data structure	cấu trúc dữ liệu	Tech	B2
linked list	danh sách liên kết	Tech	B2
hash map	bảng băm	Tech	B2
binary tree	cây nhị phân	Tech	B2
recursion  (Recursion must have a base case.)	đệ quy	Tech	B2
time complexity	độ phức tạp thời gian	Tech	B2
space complexity	độ phức tạp không gian	Tech	B2
Big O notation	ký hiệu Big O đánh giá thuật toán	Tech	B2
object-oriented programming	lập trình hướng đối tượng	Tech	B2
inheritance  (Use inheritance to share base behavior.)	kế thừa  |  🇺🇸 🇬🇧 /ɪnˈhɛɹətəns/	Tech	B2
polymorphism	đa hình  |  🇺🇸 🇬🇧 /pɒlɪˈmɔːfɪz(ə)m/	Tech	B2
encapsulation  (Encapsulation hides implementation details.)	đóng gói	Tech	B2
design pattern  (Apply the right design pattern here.)	mẫu thiết kế	Tech	B2
singleton  (The config class is a singleton.)	mẫu đơn thể	Tech	B2
factory pattern	mẫu nhà máy tạo đối tượng	Tech	B2
observer pattern	mẫu quan sát sự kiện	Tech	B2
dependency injection  (Use DI to decouple the services.)	tiêm phụ thuộc	Tech	B2
inversion of control	đảo ngược quyền kiểm soát	Tech	B2
SOLID principles	năm nguyên tắc thiết kế hướng đối tượng	Tech	B2
DRY principle	nguyên tắc không lặp lại code	Tech	B2
KISS principle	nguyên tắc giữ mọi thứ đơn giản	Tech	B2
REST API  (Expose the data via a REST API.)	giao diện lập trình kiểu REST	Tech	B2
GraphQL  (Switch the endpoint to GraphQL.)	ngôn ngữ truy vấn API của Meta	Tech	B2
WebSocket  (Use WebSocket for real-time updates.)	kết nối hai chiều liên tục	Tech	B2
OAuth  (Implement OAuth for third-party login.)	giao thức ủy quyền	Tech	B2
JWT  (Sign the JWT with a private key.)	JSON Web Token — mã xác thực	Tech	B2
CORS  (Configure CORS headers correctly.)	chia sẻ tài nguyên đa nguồn	Tech	B2
HTTP method  (Use the correct HTTP method for each endpoint.)	phương thức HTTP	Tech	B2
JSON schema  (Validate the payload against the JSON schema.)	sơ đồ định nghĩa cấu trúc JSON	Tech	B2
input sanitization	làm sạch dữ liệu đầu vào	Tech	B2
SQL injection  (Prevent SQL injection with parameterized queries.)	tấn công tiêm SQL	Tech	B2
XSS attack  (Sanitize output to prevent XSS attacks.)	tấn công cross-site scripting	Tech	B2
CSRF  (Add a CSRF token to all forms.)	giả mạo yêu cầu từ phía người dùng	Tech	B2
encryption  (Enable encryption at rest.)	mã hóa	Tech	B2
hashing  (Store passwords using hashing, not encryption.)	băm dữ liệu	Tech	B2
salt  (Add a random salt before hashing.)	muối ngẫu nhiên trong mã hóa  |  🇺🇸 /sɑlt/  🇬🇧 /sɒlt/	Tech	B2
digital signature  (Verify the digital signature on the payload.)	chữ ký số	Tech	B2
TLS  (Enforce TLS 1.3 on all endpoints.)	bảo mật lớp truyền tải	Tech	B2
certificate  (Renew the SSL certificate before it expires.)	chứng chỉ SSL/TLS	Tech	B2
firewall  (Update the firewall rules for the new subnet.)	tường lửa  |  🇺🇸 /ˈfaɪ(ə)ɹˌwɑl/  🇬🇧 /ˈfaɪ.əˌwɔːl/	Tech	B2
VPN  (Connect via VPN before accessing the server.)	mạng riêng ảo	Tech	B2
network topology	cấu trúc liên kết mạng	Tech	B2
latency  (P99 latency is above our SLO.)	độ trễ mạng  |  🇺🇸 🇬🇧 /ˈleɪ.tən.si/	Tech	B2
packet loss	mất gói tin mạng	Tech	B2
DNS  (Update the DNS record to point to the new IP.)	hệ thống phân giải tên miền	Tech	B2
horizontal scaling	mở rộng bằng cách thêm máy chủ	Tech	B2
vertical scaling	mở rộng bằng cách nâng cấp máy chủ	Tech	B2
auto-scaling  (Configure auto-scaling based on CPU usage.)	tự động điều chỉnh số lượng instance	Tech	B2
Dockerfile  (Write a Dockerfile for the service.)	file cấu hình Docker image	Tech	B2
docker-compose  (Use docker-compose for local development.)	công cụ định nghĩa multi-container	Tech	B2
Kubernetes pod	đơn vị triển khai nhỏ nhất trong K8s	Tech	B2
namespace  (Deploy to the production namespace.)	không gian tên trong Kubernetes  |  🇺🇸 🇬🇧 /ˈneɪmspeɪs/	Tech	B2
ingress  (Configure ingress rules for the service.)	cổng vào lưu lượng Kubernetes	Tech	B2
persistent volume	dung lượng lưu trữ bền vững trong K8s	Tech	B2
stateless  (Keep the service stateless for easy scaling.)	không lưu trạng thái	Tech	B2
stateful  (The database is stateful by nature.)	có trạng thái, lưu trạng thái	Tech	B2
CAP theorem	định lý CAP trong hệ thống phân tán	Tech	B2
ACID  (Postgres transactions are ACID-compliant.)	thuộc tính giao dịch cơ sở dữ liệu  |  🇺🇸 🇬🇧 /ˈæs.ɪd/	Tech	B2
sharding  (Use sharding to distribute the database load.)	phân mảnh cơ sở dữ liệu	Tech	B2
replication  (Enable read replication for the database.)	nhân bản dữ liệu  |  🇺🇸 🇬🇧 /ɹɛplɪˈkeɪʃən/	Tech	B2
indexing strategy	chiến lược đánh chỉ mục cơ sở dữ liệu	Tech	B2
query optimization  (Profile the query before optimization.)	tối ưu hóa truy vấn	Tech	B2
database migration  (Run database migrations in CI/CD.)	di chuyển cấu trúc cơ sở dữ liệu	Tech	B2
connection pooling  (Use connection pooling to reduce overhead.)	nhóm kết nối cơ sở dữ liệu	Tech	B2
ORM  (The ORM generates SQL from the model class.)	ánh xạ đối tượng quan hệ	Tech	B2
N+1 problem  (Fix the N+1 problem with eager loading.)	vấn đề truy vấn thừa trong ORM	Tech	B2
stakeholder management	quản lý các bên liên quan	Business	B2
conflict resolution	giải quyết xung đột	Business	B2
constructive criticism	phê bình mang tính xây dựng	Business	B2
active listening	lắng nghe chủ động	Business	B2
growth mindset	tư duy phát triển, không sợ thất bại	Business	B2
psychological safety	an toàn tâm lý trong nhóm	Business	B2
emotional intelligence	trí tuệ cảm xúc	Business	B2
empathy  (Show empathy when giving tough feedback.)	sự đồng cảm  |  🇺🇸 🇬🇧 /ˈɛmpəθi/	Business	B2
rapport	mối quan hệ tin cậy, sự kết nối  |  🇺🇸 🇬🇧 /ɹæˈpoʊɹ/	Business	B2
persuasion	sự thuyết phục  |  🇺🇸 🇬🇧 /pəˈsweɪʒ(ə)n/	Business	B2
negotiation skills	kỹ năng đàm phán	Business	B2
presentation skills	kỹ năng thuyết trình	Business	B2
storytelling  (Use storytelling to make the data compelling.)	kể chuyện để thuyết phục	Business	B2
executive summary	bản tóm tắt cho lãnh đạo	Business	B2
elevator pitch	bài giới thiệu ngắn trong 30 giây  |  🇺🇸 🇬🇧 /ˈɛləveɪtə ˈpɪtʃ/	Business	B2
status report	báo cáo tình trạng dự án	Business	B2
project charter	tài liệu khởi động dự án	Business	B2
risk register	danh sách rủi ro và kế hoạch ứng phó	Business	B2
assumption	giả định, giả thuyết  |  🇺🇸 🇬🇧 /əˈsʌmp.ʃən/	Business	B2
dependency mapping	lập bản đồ phụ thuộc giữa các công việc	Business	B2
critical path	đường dẫn quyết định thời gian dự án	Business	B2
resource constraint	giới hạn về tài nguyên	Business	B2
scope management	quản lý phạm vi dự án	Business	B2
change request  (Submit a change request for approval.)	yêu cầu thay đổi	Business	B2
lessons learned	bài học kinh nghiệm sau dự án	Business	B2
knowledge base	kho tàng tài liệu nội bộ	Business	B2
runbook  (Update the runbook with the new procedure.)	sổ tay vận hành hệ thống	Tech	B2
on-call rotation	lịch trực on-call	Tech	B2
incident response	quy trình phản ứng sự cố	Tech	B2
blameless postmortem	phân tích sự cố không đổ lỗi cá nhân	Tech	B2
root cause analysis  (Conduct a root cause analysis after the outage.)	phân tích nguyên nhân gốc rễ	Tech	B2
competitive analysis	phân tích đối thủ cạnh tranh	Business	B2
market research	nghiên cứu thị trường	Business	B2
user research	nghiên cứu người dùng	Business	B2
user persona	chân dung người dùng mục tiêu	Business	B2
user journey	hành trình người dùng	Business	B2
pain point  (Identify the user's pain points first.)	điểm đau của khách hàng	Business	B2
value proposition  (Clarify the value proposition before building.)	đề xuất giá trị	Business	B2
product roadmap	lộ trình phát triển sản phẩm	Business	B2
feature prioritization	ưu tiên hóa tính năng	Business	B2
backlog grooming	xem xét và làm sạch backlog	Business	B2
sprint planning	lập kế hoạch sprint	Meetings	B2
velocity  (The team velocity dropped after the refactor.)	tốc độ hoàn thành công việc của team  |  🇺🇸 /vəˈlɑsəti/  🇬🇧 /vəˈlɒsəti/	Business	B2
burndown chart	biểu đồ tiến độ sprint	Business	B2
Gantt chart	biểu đồ Gantt quản lý dự án	Business	B2
resource allocation  (Review the resource allocation monthly.)	phân bổ tài nguyên	Business	B2
budget planning	lập kế hoạch ngân sách	Business	B2
cost estimation	ước tính chi phí	Business	B2
revenue forecast	dự báo doanh thu	Business	B2
break-even analysis	phân tích điểm hòa vốn	Business	B2
churn rate  (High churn rate signals a product problem.)	tỷ lệ khách rời bỏ dịch vụ	Business	B2
customer acquisition cost	chi phí để có được một khách hàng mới	Business	B2
lifetime value	giá trị vòng đời khách hàng	Business	B2
net promoter score	chỉ số đo mức độ giới thiệu sản phẩm	Business	B2
conversion rate  (Improve the signup conversion rate.)	tỷ lệ chuyển đổi	Business	B2
funnel analysis	phân tích phễu chuyển đổi	Business	B2
hypothesis testing  (Run hypothesis testing before committing.)	kiểm định giả thuyết	Business	B2
albeit	mặc dù, tuy rằng  |  🇺🇸 /ɔlˈbi.ət/  🇬🇧 /ɔːlˈbiː.ɪt/	C1	C1
notwithstanding	mặc dù, bất chấp  |  🇺🇸 /ˌnɑtwɪθˈstændɪŋ/  🇬🇧 /ˌnɒtwɪðˈstændɪŋ/	C1	C1
nonetheless	tuy nhiên, vẫn vậy  |  🇺🇸 🇬🇧 /ˌnʌnðəˈlɛs/	C1	C1
henceforth	từ nay trở đi  |  🇺🇸 🇬🇧 /hɛnsˈfɔɹθ/	C1	C1
